misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
4340,16669440,625,23.094118,0.862,0.138,20.532573075139894,1.4189385175704956,0.0007812724419636652,10.760761814162834
4360,16746240,625,23.069794,0.85,0.15,20.87633104449883,1.4189385175704956,0.008491047882125713,5.157777434587478
4380,16823040,625,23.201727,0.854,0.144,21.041227950781582,1.4189385175704956,0.0011019156241673044,4.832575716054999
4400,16899840,625,22.63384,0.838,0.162,20.94711281406507,1.4189385175704956,0.0019222660164814442,5.014041477406863
4420,16976640,625,21.645395,0.818,0.18,20.473624522469006,1.4189385175704956,0.0026980469498084857,8.826413995516486
4440,17053440,625,23.305649,0.86,0.138,21.61406226543826,1.4189385175704956,0.00152421251659689,6.517031508986838
4460,17130240,626,22.546995,0.848,0.15,21.050175978723914,1.4189385175704956,-0.00025156819392577743,13.593435111246071
4480,17207040,626,23.796978,0.874,0.126,21.399262907294556,1.4189385175704956,0.0006771385204046964,7.586958650150336
4500,17283840,626,24.755941,0.896,0.1,21.40182389668003,1.4189385175704956,0.003466413479691255,5.582461945124669
4520,17360640,626,23.397276,0.866,0.134,21.29245365403965,1.4189385175704956,0.004291467941948212,10.339196189178619
4540,17437440,626,22.899008,0.86,0.14,20.962852380224504,1.4189385175704956,0.004284742241725326,11.578676462057047
4560,17514240,626,23.060516,0.858,0.142,20.691159945296125,1.4189385175704956,-0.0004084746113221627,4.8599283988820385
4580,17591040,626,24.470327,0.89,0.11,21.185585488170386,1.4189385175704956,0.004343096141747082,4.2621470399084505
4600,17667840,626,22.976273,0.852,0.148,20.621148661600426,1.4189385175704956,0.0011873210401972755,10.17902635667706
4620,17744640,626,24.118532,0.878,0.122,21.794651029644534,1.4189385175704956,0.0014760665129870177,10.853848331910559
4640,17821440,626,21.111752,0.806,0.194,20.518139647443313,1.4189385175704956,0.0014150491566397249,16.520221604581458
4660,17898240,626,22.508863,0.844,0.156,20.910062411939727,1.4189385175704956,0.0030799352476606145,6.680650098493788
4680,17975040,626,21.06492,0.806,0.194,20.227093795463443,1.4189385175704956,0.004649569774301199,13.958232613420114
4700,18051840,626,19.471695,0.766,0.234,20.147911017832346,1.4189385175704956,0.005330479744588956,15.377666765812318
4720,18128640,626,22.104235,0.832,0.168,20.816727353776805,1.4189385175704956,0.0043664170196279885,10.360621386626736
4740,18205440,626,23.963518,0.874,0.126,21.169366387097163,1.4189385175704956,0.0024734013844863512,5.254188014683313
4760,18282240,626,21.867867,0.83,0.17,20.133036561185495,1.4189385175704956,0.010261487877505715,9.28561138989753
4780,18359040,626,21.671883,0.824,0.176,20.130944602181202,1.4189385175704956,0.004401134078216273,16.250739999627694
4800,18435840,626,21.487097,0.816,0.182,19.953417052702978,1.4189385175704956,9.99153038719669e-05,8.496072327601723
